,category,titles,pageids
1547,World Localities>Europe>Southeastern Europe>Bulgaria,"['Bulgaria', 'History of Bulgaria', 'Foreign relations of Bulgaria', 'Economy of Bulgaria', 'Catholic Church in Bulgaria', 'Bulgarian wine', 'Christianization of Bulgaria', 'History of the Jews in Bulgaria', 'Government of Bulgaria', 'Ottoman Bulgaria', 'Politics of Bulgaria', 'Kingdom of Bulgaria', 'Geography of Bulgaria', 'Arabs in Bulgaria', 'Bulgarians', 'Flag of Bulgaria', 'Music of Bulgaria', 'Prime Minister of Bulgaria', 'Beer in Bulgaria', 'Bulgarian Empire', 'Romani people in Bulgaria', 'Principality of Bulgaria', 'Constitution of Bulgaria', 'Bulgarian Orthodox Church', 'Elections in Bulgaria', 'Bulgarian Armed Forces', 'Vlachs in Bulgaria', 'Culture of Bulgaria', 'Omurtag of Bulgaria', 'Coat of arms of Bulgaria', 'Taxation in Bulgaria', 'United States Ambassador to Bulgaria', 'First Bulgarian Empire', 'Volga Bulgaria', 'Tourism in Bulgaria', 'Miss National Team Bulgaria', 'Asparuh of Bulgaria', 'Islam in Bulgaria', 'Patriarch of All Bulgaria', 'Bulgarian National Bank', 'Bulgarian Air Force', 'Bulgarian cuisine', 'Serbs in Bulgaria', 'Bulgarian unification', 'National awakening of Bulgaria', 'Northern Bulgaria', 'Energy in Bulgaria', 'Old Great Bulgaria', 'Bulgarian Cup', 'Bulgarian diaspora', 'Eastern Orthodoxy in Bulgaria', 'Bulgarian Postbank', 'Byzantine conquest of Bulgaria', 'Greater Bulgaria', 'Bessarabian Bulgarians', 'Constitutional Court of Bulgaria', 'Bulgarian Land Forces', 'Vietnamese people in Bulgaria', 'Bulgaria Without Censorship', 'European Parliament elections in Bulgaria']","['20619467', '311469', '11271147', '3415', '9238162', '3674', '4116389', '3922517', '972917', '1168730', '1856141', '2625735', '4521156', '151876', '1368355', '3932821', '475840', '6262955', '251620', '3671', '1359710', '7648402', '2843775', '268081', '18950545', '3668', '6371690', '42542', '3810266', '1274187', '3612475', '37245332', '373849', '5092836', '19074189', '36654602', '335949', '2843774', '1580108', '3670', '335071', '3612476', '5610629', '26192637', '43210537', '73947', '12886940', '7106122', '470955', '3379062', '42861870', '10277332', '34078755', '15820211', '22617891', '9638271', '6412049', '22354109', '4439786', '19119459']"
1548,World Localities>Europe>Southeastern Europe>Croatia,"['Croatia', 'History of Croatia', 'Croats', 'Serbs of Croatia', 'President of Croatia', 'Flag of Croatia', 'Prime Minister of Croatia', 'Foreign relations of Croatia', 'Croatia proper', 'Duchy of Croatia', 'Croatia national football team', 'Croatia Airlines', 'Croatian Government', 'Transport in Croatia', 'Croatia in union with Hungary', 'Coat of arms of Croatia', 'Catholic Church in Croatia', 'Croatian Parliament', 'Music of Croatia', 'Regions of Croatia', 'Law enforcement in Croatia', 'Independence of Croatia', 'Culture of Croatia', 'Outline of Croatia', 'Croatian wine', 'Protected areas of Croatia', 'Highways in Croatia', 'Education in Croatia', 'History of the Jews in Croatia', 'Administrative divisions of Croatia', 'Tomislav of Croatia', 'Cinema of Croatia', 'Turks in Croatia', 'Sport in Croatia', 'Republic of Croatia Armed Forces', 'Croatian nationalism', 'League of Communists of Croatia', 'Military history of Croatia', 'President of the League of Communists of Croatia', 'Social Democratic Party of Croatia', 'Greater Croatia', 'Bulgarians in Croatia', 'Croatian National Bank', 'History of Croatia before the Croats', 'Croatian Army', 'Left of Croatia', 'Supreme Court of Croatia', 'Medieval Croatia', 'Croatian literature', 'Croatian heraldry', 'Croatian cuisine', 'Croats of Serbia', 'Miss Universe Croatia', 'LGBT rights in Croatia', 'Croatian Australians', 'Croatian Canadians', 'Croatian Peruvian', 'Telephone numbers in Croatia', 'National symbols of Croatia', 'The Holocaust in the Independent State of Croatia']","['6996550', '33364392', '1801795', '2705869', '306210', '5573', '146972', '755314', '715240', '6724307', '1386748', '735074', '1157781', '398696', '23201408', '3203153', '20744189', '69801', '474950', '36684742', '13134417', '306206', '5582', '1917091', '15849640', '5574', '901034', '5951755', '34198336', '11306661', '331213', '12836563', '755304', '2460269', '243011', '16278571', '308781', '40203709', '327754', '377997', '4344778', '5581', '3690204', '404594', '10650856', '1387113', '1656157', '5580', '39166741', '3480109', '1939546', '6470459', '1485631', '20923617', '12388824', '1794960', '5562213', '31775568', '13034731', '24767737']"
1549,World Localities>Europe>Southeastern Europe>Greece,"['Greece', 'History of Greece', 'Ancient Greece', 'Geography of Greece', 'Politics of Greece', 'Archaic Greece', 'Ottoman Greece', 'Minorities in Greece', 'History of the Jews in Greece', 'Foreign relations of Greece', 'Economy of Greece', 'Greeks', 'Culture of Greece', 'IFPI Greece', 'Classical Greece', 'Music of Greece', 'Immigration to Greece', 'Church of Greece', 'Western Greece', 'History of modern Greece', 'Economic history of Greece and the Greek world', 'Ancient Greece and wine', 'Albanian communities in Greece', 'Cinema of Greece', 'Areopagus of Eastern Continental Greece', 'Greek wine', 'Greek language', 'Prime Minister of Greece', 'Eastern Orthodoxy in Greece', 'Banking in Greece', 'Elections in Greece', 'Regional units of Greece', 'Greek War of Independence', 'Geographic regions of Greece', 'Cabinet of Greece', 'Greece national basketball team', 'African immigrants to Greece', 'Theatre of ancient Greece', 'Greek Resistance', 'Education in Greece', 'Football in Greece', 'Slavic speakers of Greek Macedonia', 'Greek', 'Population exchange between Greece and Turkey', 'Armenians in Greece', 'Greek mythology', 'Bank of Greece', 'Greek art', 'Romani people in Greece', 'Geographical name changes in Greece', 'Sport in Greece', 'Central Greece', 'Homosexuality in ancient Greece', 'Anarchism in Greece', 'Ancient Greek warfare', 'Ancient Greek religion', 'Pederasty in ancient Greece', 'Greek cuisine', 'Administrative regions of Greece', 'Greek Americans']","['24797072', '19271633', '66540', '15115768', '1844767', '10873345', '9282305', '307153', '19751341', '2066093', '483482', '1645630', '11936957', '187260', '6411626', '10623551', '12113', '420676', '925728', '10574663', '12117', '2983750', '22734452', '12108', '3147215', '11882', '2147935', '200987', '1117945', '11887', '23416994', '2720752', '42056', '565594', '13814', '1400212', '18459541', '10623787', '4781761', '246225', '565613', '12112', '3910710', '273647', '30450289', '14484643', '17365308', '528520', '460907', '221397', '6244745', '274099', '2830044', '460890', '39623418', '750967', '12486', '1600971', '3352973', '16462782']"
1550,World Localities>Europe>Southeastern Europe>Greece>Athens,"['Athens', 'ATHENS', 'History of Athens', 'Duchy of Athens', 'Acropolis of Athens', 'Athens State University', 'Athens Metro', 'Ancient Agora of Athens', 'Athens Towers', 'National and Kapodistrian University of Athens', 'Athens B', 'Athens International Airport', 'British School at Athens', 'Athens Prefecture', 'Athens Railway Station', 'National Technical University of Athens', 'Plague of Athens', 'Athens Classic Marathon', 'Athens Daily Review', 'Athens Airways', 'Athens University Museum', 'Japanese Community School of Athens', 'Athens Olympic Velodrome', 'ITF Athens Open', 'Timeline of Athens', 'Athens Concert Hall', 'Christodoulos of Athens', 'Numismatic Museum of Athens', 'American School of Classical Studies at Athens', 'Dardanus of Athens', 'Athens University of Economics and Business', 'Technological Educational Institute of Athens', 'Academy of Athens', 'Athens Olympic Aquatic Centre', 'First Cemetery of Athens', 'Norwegian Institute at Athens', 'Exarcheia', 'Archaeological Society of Athens', 'Thiseio', 'Athens Drive High School', 'Nordic Library at Athens', 'Athens Grand Prix Tsiklitiria', 'Athens State Hospital Cow Barn', 'Erichthonius of Athens', 'Netherlands Institute in Athens', 'Finnish Institute at Athens', 'Danish Institute at Athens', 'Athens International Airport Archaeological Collection', 'Hilton Athens', 'Athens College', 'Italian School of Archaeology at Athens', 'Siege of Athens', 'Demophon of Athens', 'Votanikos', 'Chares of Athens', 'Plaka', 'Athens News', 'President Hotel Athens', 'West Athens', 'Athens Skate Park']","['37404646', '502982', '2076', '3904882', '507380', '3061661', '1216', '21152707', '36340586', '6126941', '11967801', '9031601', '3050661', '24254021', '48962', '16811928', '430783', '927738', '927750', '3833962', '35488335', '12398027', '1655452', '18524181', '16811658', '203463', '873255', '1510449', '13461800', '13524133', '310288', '332748', '10444046', '13463072', '9911383', '45249360', '441646', '48593148', '45065482', '1064216', '3429006', '13462661', '13473497', '13462438', '12386413', '1858051', '32433149', '12388653', '44455057', '2018079', '5771542', '5063959', '3055204', '2811984', '13487791', '251202', '24095524', '24087636', '6117804', '559789']"
1551,World Localities>Europe>Southeastern Europe>Kosovo,"['President of Kosovo', 'History of Kosovo', 'Kosovo Albanians', 'Kosovo Serbs', 'Autonomous Province of Kosovo and Metohija', 'Kosovo Polje', 'United Nations Interim Administration Mission in Kosovo', 'Government of Kosovo', 'Politics of Kosovo', 'Political status of Kosovo', 'Demographics of Kosovo', 'Kosovo Security Force', 'Football Federation of Kosovo', 'Football Superleague of Kosovo', 'Economy of Kosovo', 'Accession of Kosovo to the European Union', 'Turks in Kosovo', 'Outline of Kosovo', 'Constitution of Kosovo', 'Biodiversity of Kosovo', 'New Kosovo Alliance', 'Kosovo Myth', 'Names of Kosovo', 'Kosovo Force', 'Administrative divisions of Kosovo', 'Prime Minister of Kosovo', 'Romani people in Kosovo', 'Organ theft in Kosovo', 'Chairman of the Assembly of Kosovo', 'Kosovo Police', 'Geography of Kosovo', 'RIT Kosovo', 'Elections in Kosovo', 'Kosovo Vilayet', 'Kosovo District', 'Music of Kosovo', 'Cultural Heritage of Kosovo', 'Democratic League of Kosovo', 'Kosovo Basketball Superleague', 'Serbian enclaves in Kosovo', 'Catholic Church in Kosovo', 'North Kosovo', 'Kosovo Museum', 'Cinema of Kosovo', 'Law of Kosovo', 'European Union Rule of Law Mission in Kosovo', 'Olympic Committee of Kosovo', 'Rail transportation in Kosovo', 'Women in Kosovo', 'Kosovo Railways', 'Serbian National Council of Kosovo and Metohija', 'National Movement for the Liberation of Kosovo', 'Emigration from Kosovo', 'Handball Federation of Kosovo', 'LGBT rights in Kosovo', 'Liberal Party of Kosovo', 'Kosovo identity card', 'Kosovo Longcrower', 'League of Communists of Kosovo', 'Forests of Kosovo']","['16896790', '2948142', '15876296', '54198032', '25861207', '1260708', '38626657', '9516144', '38626619', '1256321', '45428358', '8149918', '1442279', '14714987', '11250325', '7481220', '16224718', '15826444', '1117450', '4967559', '10712094', '698677', '533197', '42693258', '40966270', '1581867', '283904', '21731596', '6171136', '3313522', '38626365', '1549079', '1832810', '7636863', '7192728', '15203661', '20096410', '16278908', '7096141', '2032269', '1260820', '1260764', '14830933', '42091975', '13207246', '384374', '12552241', '38326', '39669408', '38626275', '38626517', '11228989', '30318485', '15671877', '23593970', '15875311', '39619053', '864028', '2031972', '34791837']"
1552,World Localities>Europe>Southeastern Europe>Montenegro,"['Serbia and Montenegro', 'Prime Minister of Montenegro', 'Religion in Montenegro', 'Parliament of Montenegro', 'Kingdom of Montenegro', 'Albanians in Montenegro', 'Military of Montenegro', 'Geography of Montenegro', 'Montenegro national football team', 'Central Bank of Montenegro', 'Women in Montenegro', 'Serbs of Montenegro', 'Transport in Montenegro', 'Politics of Montenegro', 'Telecommunications in Montenegro', 'Tribes of Montenegro', 'Administrative divisions of Serbia and Montenegro', 'Catholic Church in Montenegro', 'President of Montenegro', 'National Library of Montenegro', 'Sanjak of Montenegro', 'Coalition for a European Montenegro', 'Montenegro Airlines', 'Principality of Montenegro', 'Elections in Montenegro', 'Demographic history of Montenegro', 'Democratic League in Montenegro', 'Eastern Orthodoxy in Montenegro', 'Telephone numbers in Montenegro', 'Montenegro national football team results', 'Music of Montenegro', 'Flag of Montenegro', 'Demographics of Montenegro', 'Turks in Montenegro', 'Sport in Montenegro', 'League of Communists of Montenegro', 'Parliament of Serbia and Montenegro', 'Basketball Federation of Montenegro', 'Civic Party of Montenegro', 'Montenegro national rugby sevens team', 'Old Montenegro', 'Regions in Montenegro', 'Constitutional Charter of Serbia and Montenegro', 'Armed Forces of Serbia and Montenegro', 'Postage stamps and postal history of Montenegro', 'Serbia and Montenegro in the Eurovision Song Contest', 'Croats of Montenegro', 'Social Democratic Party of Montenegro', 'University of Montenegro', 'Pirate Party of Montenegro', 'Demographics of Serbia and Montenegro', 'National symbols of Montenegro', 'Football Association of Serbia and Montenegro', 'President of Serbia and Montenegro', 'Liberal Alliance of Montenegro', 'Montenegro Vilayet', 'President of the League of Communists of Montenegro', 'Council of Ministers of Serbia and Montenegro', 'University of Montenegro Faculty of Economics', 'University of Montenegro Faculty of Law']","['354259', '4988413', '34376', '7067152', '5534714', '5947421', '2025952', '2025912', '779467', '8100629', '2025954', '729754', '3265937', '9185621', '4061671', '346239', '1192626', '3225473', '6846214', '5444617', '569094', '5334429', '12977907', '44216356', '403726', '37152654', '13862239', '5264591', '774900', '5046928', '13901009', '5046614', '5241908', '3748764', '5250353', '5948317', '7360446', '27289', '1998116', '48648215', '2025918', '5760843', '5384628', '5655147', '3853239', '13566374', '25123282', '5131854', '41112664', '725567', '34371', '5757616', '845754', '44301421', '43236878', '37562293', '774953', '43330189', '36954856', '37152249']"
1553,World Localities>Europe>Southeastern Europe>Republic of Macedonia,"['Republic of Macedonia', 'Army of the Republic of Macedonia', 'Flag of the Republic of Macedonia', 'Politics of the Republic of Macedonia', 'Outline of the Republic of Macedonia', 'President of Macedonia', 'Prime Minister of Macedonia', 'Administrative divisions of the Republic of Macedonia', 'Assembly of the Republic of Macedonia', 'Elections in the Republic of Macedonia', 'Turks in the Republic of Macedonia', 'National Bank of the Republic of Macedonia', 'Demographics of the Republic of Macedonia', 'Albanians in the Republic of Macedonia', 'Music of the Republic of Macedonia', 'Constitution of the Republic of Macedonia', 'Aromanians in the Republic of Macedonia', 'Architecture of the Republic of Macedonia', 'Cinema of the Republic of Macedonia', 'Law enforcement in the Republic of Macedonia', 'Transport in the Republic of Macedonia', 'Macedonia', 'Telecommunications in the Republic of Macedonia', 'History of the Jews in the Republic of Macedonia', 'Serbs of the Republic of Macedonia', 'National symbols of the Republic of Macedonia', 'Macedonia naming dispute', 'Statistical regions of Macedonia', 'Bulgarians in the Republic of Macedonia', 'Macedonian denar', 'Intelligence Agency of Republic of Macedonia', 'Islam in the Republic of Macedonia', 'Coat of arms of the President of the Republic of Macedonia', 'Public holidays in Macedonia', 'Driving licence in the Republic of Macedonia', 'Catholic Church in Macedonia', 'Women in Macedonia', 'Visa policy of the Republic of Macedonia', 'Proposed coat of arms of Macedonia', 'United States Ambassador to Macedonia', 'Chief of the General Staff of the Army of the Republic of Macedonia', 'Arabs in the Republic of Macedonia', 'World War II in Yugoslav Macedonia', 'Macedonian nationalism', 'Flag of Macedonia', 'Macedonian Olympic Committee', 'Macedonia in the Eurovision Song Contest', 'Tourism in the Republic of Macedonia', 'Macedonian literature', 'Macedonian Army ranks', 'Denes nad Makedonija', 'Flags of the Republic of Macedonia', 'Macedonian hip hop', 'United Macedonia', 'Macedonia national basketball team', 'Military history of the Republic of Macedonia', 'Liberal Party of Macedonia', 'Macedonian cuisine', 'Macedonian Air Force', 'Macedonian Lake Patrol Police']","['23590211', '1256991', '41064991', '20826504', '19086', '17715062', '4503223', '10911987', '4588776', '40745484', '18935750', '25364435', '13841010', '19081', '27652695', '1435332', '656619', '335608', '5903655', '43437399', '5912620', '11222208', '841673', '1998157', '8619057', '18434797', '387597', '15560316', '8580198', '384777', '8552919', '24423207', '16279010', '19082', '1341694', '4214749', '24751982', '1359815', '23564616', '7249236', '16769137', '19084', '17550294', '19085', '8933614', '21325832', '27438110', '39725519', '13669170', '338785', '17663065', '861816', '9132428', '20013914', '31752246', '36125743', '5066340', '12377942', '13669199', '5305511']"
1554,World Localities>Europe>Southeastern Europe>Romania,"['Romania', 'History of Romania', 'Greater Romania', 'Unification of Romania and Moldova', 'Economy of Romania', 'Counties of Romania', 'Hungarians in Romania', 'Religion in Romania', 'Culture of Romania', 'Armenians of Romania', 'Music of Romania', 'Romania during World War I', 'History of the Jews in Romania', 'Germans of Romania', 'Cinema of Romania', 'Communes of Romania', 'Demographics of Romania', 'Healthcare in Romania', 'Turks of Romania', 'Energy in Romania', 'Flag of Romania', 'Sport in Romania', 'Albanians of Romania', 'Italians in Romania', 'Tatars of Romania', 'Romanian ethnic minority parties', 'Prime Minister of Romania', 'Greeks in Romania', 'Chinese of Romania', 'Politics of Romania', 'Transport in Romania', 'Public holidays in Romania', 'Romanian nationality law', 'Romanian Armed Forces', 'Historical regions of Romania', 'Serbs of Romania', 'Patriarch of All Romania', 'Geography of Romania', 'Democratic Alliance of Hungarians in Romania', 'Football in Romania', 'Romanian Land Forces', 'Czechs of Romania', 'Administrative divisions of Romania', 'Government of Romania', 'Parliament of Romania', 'Automotive industry in Romania', 'Languages of Romania', 'Romanian language', 'Mining industry of Romania', 'Romanian Police', 'Pentecostal Union of Romania', 'Romania national rugby union team', 'Construction industry of Romania', 'UPC Romania', 'Romanian diaspora', 'Services in Romania', 'Romanian Naval Forces', 'Romanian leu', 'Rugby union in Romania', 'National awakening of Romania']","['2264980', '7448120', '1276024', '14352106', '7435948', '6846958', '2264847', '23619369', '224643', '7435879', '1203555', '25638', '25640', '14352487', '100549', '15158699', '25637', '3115977', '6046282', '392816', '3520073', '1698429', '2293571', '25636', '3955536', '21876167', '7435934', '2671614', '14352385', '247121', '4462971', '1795665', '25639', '266262', '494357', '8358446', '25445', '4900822', '23398950', '2105749', '1969124', '25534', '17005341', '6274529', '8689415', '6098615', '25642', '7435804', '3205063', '14352076', '297149', '16819886', '979061', '993220', '5178194', '4802372', '642267', '5926459', '14352265', '1624440']"
1555,World Localities>Europe>Southeastern Europe>Romania>Bucharest,"['Bucharest', 'Transport in Bucharest', 'History of Bucharest', 'Politehnica University of Bucharest', 'InterContinental Bucharest', 'University of Bucharest', 'Bucharest metropolitan area', 'Sheraton Bucharest Hotel', 'Bucharest North railway station', 'National Theatre Bucharest', 'Bucharest Botanical Garden', 'Bucharest Metro', 'Bucharest Financial Plaza', 'Battle of Bucharest', 'American International School of Bucharest', 'Economy of Bucharest', 'Bucharest National University of Arts', 'Bucharest Academy of Economic Studies', 'Street dogs in Bucharest', 'National University of Music Bucharest', 'Sectors of Bucharest', 'Hotel Pullman Bucharest World Trade Center', 'Bombing of Bucharest in World War II', 'Japanese School in Bucharest', 'Bucharest World Trade Center', 'Mayor of Bucharest', 'Bucharest Bar', 'Air Bucharest', 'Bucharest Trophy', 'Aurel Vlaicu International Airport', 'Bucharest Corporate Center', 'Bucharest Garrison', 'Bucharest Tower Center', 'Bucharest Metro Line M5', 'Princely Academy of Bucharest', 'Business Development Center Bucharest', 'Militari', 'Globalworth Tower', 'Piraeus Bank Tower Bucharest', 'Oracle Tower Bucharest', 'Stadionul Regie', 'Technical University of Civil Engineering of Bucharest', 'Bucharest Metro Line M6', 'BRD Tower Bucharest', 'Fortifications of Bucharest', 'Bucharest Motorway Ring Road', 'Cycling in Bucharest', 'Bucharest Metro Line M4', 'Bucharest Daily News', 'Bucharest Metro Line M2', 'Bucharest South Power Station', 'Pipera Airport', 'Romanian Patriarchal Cathedral', 'Bucharest Metro Line M3', 'British School of Bucharest', 'Save Bucharest Union', 'Cathedral Plaza Bucharest', 'Walk of Fame Bucharest', 'Bosphorus Express', 'International British School of Bucharest']","['28003102', '1749299', '2370520', '13940295', '21722734', '6820802', '36877', '1239832', '34277894', '3129247', '23922636', '1421420', '13940554', '11693809', '327536', '11947890', '11948445', '15069928', '38682617', '21044156', '1638455', '13940476', '42715991', '3291102', '13406360', '23992589', '39243533', '14339088', '18139850', '50195219', '1533816', '23992812', '13940850', '41553298', '1231297', '2534541', '5037441', '2938306', '23992908', '23885598', '1243036', '18518921', '4928102', '14343882', '4672374', '40792913', '23158651', '1296349', '553982', '27903099', '46567470', '11946573', '11969608', '18714265', '14343640', '22384008', '40609541', '7582906', '50754326', '36096903']"
1556,World Localities>Europe>Southeastern Europe>Serbia,"['Serbia', 'Greater Serbia', 'Ottoman Serbia', 'Kingdom of Serbia', 'Serbia and Montenegro', 'Government of Serbia', 'Central Serbia', 'History of Serbia', 'Albanians in Serbia', 'Serbia national football team', 'Cinema of Serbia', 'President of Serbia', 'History of modern Serbia', 'Geography of Serbia', 'Accession of Serbia to the European Union', 'Prime Minister of Serbia', 'Flag of Serbia', 'Southern and Eastern Serbia', 'Cultural Heritage of Serbia', 'Serbs', 'Romanians of Serbia', 'Economy of Serbia', 'Serbian culture', 'Names of the Serbs and Serbia', 'Principality of Serbia', 'Municipalities and cities of Serbia', 'Music of Serbia', 'Vlachs of Serbia', 'Telephone numbers in Serbia', 'Serbia national rugby union team', 'Catholic Church in Serbia', 'Democratic Party of Serbia', 'Serbian Despotate', 'Bosniaks of Serbia', 'Politics of Serbia', 'Football in Serbia', 'Greek Catholic Apostolic Exarchate of Serbia', 'Serbian wine', 'Law enforcement in Serbia', 'Regalia of Serbia', 'Elections in Serbia', 'Serbian Armed Forces', 'Languages of Serbia', 'Serbian', 'Islam in Serbia', 'Administrative divisions of Serbia and Montenegro', 'Demographic history of Serbia', 'Sport in Serbia', 'National symbols of Serbia', 'Archive of Serbia', 'Serbian Empire', 'Croats of Serbia', 'Arabs in Serbia', 'Serbian Radical Party', 'Serbian nationalism', 'Serbian traditional clothing', 'Serbian art', 'Grand Principality of Serbia', 'Serbia Broadband', 'Education in Serbia']","['10038148', '354259', '14642647', '8373133', '4588719', '667958', '7895904', '25490122', '424667', '2414360', '1823742', '5430963', '297586', '12290592', '335647', '608371', '417945', '11690320', '184274', '33091696', '7249513', '2582228', '8255163', '11486556', '5454008', '403722', '24013021', '28878698', '3055420', '5258610', '774382', '606320', '2776362', '2715620', '2820525', '29265', '27289', '1011001', '8080355', '217849', '381170', '2768125', '2298125', '17500388', '59512', '28747453', '10134360', '4055427', '2888901', '41064811', '24219319', '12388824', '3192560', '31378963', '17132941', '239509', '417432', '1263161', '8056034', '4065380']"
1557,World Localities>Europe>Western Europe,"['Western Europe', 'Serbian Orthodox Eparchy of Western Europe', 'Diocese of Western Europe', 'Western European Union', 'Northwestern Europe', 'Archdiocese of Russian Orthodox churches in Western Europe', 'Eastern Europe', 'Discovery Networks Northern Europe', 'Prehistoric Europe', 'Europe', 'VSNL Western Europe', 'Western European and Others Group', 'Western European broadleaf forests', 'Assembly of the Western European Union', 'European cuisine', 'Northern Europe', 'Western European Time', 'United Nations geoscheme for Europe', 'Western literature', 'Western Bloc', 'Southern Europe', 'Geography of Europe', 'Ethnic groups in Europe', 'Cartography of Europe', 'Outline of Europe', 'Trade between Western Europe and the Mughal Empire in the 17th century', 'Regions of Europe', 'Western philosophy', 'Western esotericism', 'Western Christianity', 'Turks in Europe', 'Western Union Defence Organization', 'Buddhism in Europe', 'Western marsh harrier', 'Western European Union Mission Service Medal', 'Continental Europe', 'European hedgehog', 'Symbols of Europe', 'Economy of Europe', 'Western sandpiper', 'Chess in Europe', 'Religion in Europe', 'Paleolithic Europe', 'Western Rite Orthodoxy', 'Western European colonialism and colonization', 'Genetic history of Europe', 'Foreign interactions with Europe', 'Turks of Western Thrace', 'European', 'Hominid dispersals in Europe', 'Mongol invasion of Europe', 'Western Hemisphere', 'Languages of Europe', 'Western media', 'Western jackdaw', 'Western comics', 'Immigration to Europe', 'History of Western fashion', 'Western Asia', 'European Plain']","['10864761', '13519405', '4210538', '31260212', '180851', '5867', '40740983', '32998680', '37403', '1069072', '13279542', '9239', '13279556', '524762', '973858', '24345357', '6578583', '1187515', '159865', '475787', '16603439', '14836585', '1689486', '657216', '4163014', '31022611', '410666', '300632', '11291747', '24902386', '6010248', '13688404', '8112851', '1075896', '42206', '33800', '569144', '33607', '40710864', '1443731', '751403', '5090455', '10800706', '28411563', '495185', '2406845', '220087', '13704154', '313811', '11293907', '3580592', '29129468', '15497819', '9705', '1569009', '399656', '73162', '27593127', '212989', '38784809']"
1558,World Localities>Europe>Western Europe>Andorra,"['Andorra', 'Andorra la Vella', 'History of Andorra', 'Music of Andorra', 'Women in Andorra', 'Coat of arms of Andorra', 'Football in Andorra', 'Andorra and the euro', 'Demographics of Andorra', 'Andorra National Library', 'Andorra national basketball team', 'Catholic Church in Andorra', 'Andorra national rugby union team', 'Rugby union in Andorra', 'Public holidays in Andorra', 'Andorra national football team results', 'Precision Shooting Club Andorra', 'Elections in Andorra', 'Environment of Andorra', 'Andorran passport', 'Liberal Party of Andorra', 'Andorran Olympic Committee', 'Andorra la Vella Heliport', 'Abortion in Andorra', 'Andorran', 'Andorra national rugby sevens team', 'El Gran Carlemany', 'Democrats for Andorra', 'Languages of Andorra', 'Tourism in Andorra', 'Education in Andorra', 'Geology of Andorra', 'Visa policy of Andorra', 'Air Andorra', 'Official Bulletin of the Principality of Andorra', 'Telephone numbers in Andorra', 'New Parliament of Andorra', 'Andorra national roller hockey team', 'Mora Banc Grup', 'Andorran Federation of Ice Sports', 'Freedom of religion in Andorra', 'Andorran diner', 'Andorran Cycling Federation', 'Andorran Athletics Federation', 'Association for the Defense of Nature', 'Andorran Sailing Federation', 'Casa de la Vall', 'La Margineda', 'Estadi Nacional', 'Ordino', 'Spanish peseta', 'Visa requirements for Andorran citizens', 'La Cortinada', 'Llorts', 'Pont de la Margineda', 'Vallnord', 'Cal Ribot', 'Pont dels Escalls', 'Pont Pla', 'Catalan cuisine']","['17971384', '44000754', '600', '14513637', '33217872', '59318', '41728303', '28068686', '44108519', '32023003', '41855387', '3039296', '997979', '37387252', '47714354', '7229937', '25045663', '35683143', '771573', '15201954', '31578792', '33933824', '4511355', '455705', '30993635', '67580', '25118009', '249976', '1343766', '25116442', '43778967', '2476925', '16150278', '18322625', '39476', '18380756', '7865098', '408251', '18815342', '561191', '45629058', '47418459', '49020124', '25116204', '11075802', '18998228', '3844880', '27600660', '40956415', '33934381', '71058', '16199597', '16199590', '1271719', '33954910', '33954951', '33954896', '158806', '9481006', '41041685']"
1559,World Localities>Europe>Western Europe>Benelux,"['Benelux', 'Benelux Office for Intellectual Property', 'Fox Networks Group Benelux', 'Benelux Parliament', 'Benelux Court of Justice', 'BinckBank Tour', 'Benelux Film Distributors', 'Comparison of the Benelux countries', 'Rosalinde Kikstra', 'Discovery Networks EMEA', 'Edouard Mondron', 'Boutsen Ginion Racing', 'Messina Conference', 'Guillaume Mondron', 'Hridaya Caitanya Dasa', 'Maxime Potty', 'RAIL4CHEM', 'Acer Allegro', 'Udea decrepitalis', 'Walloon Movement', 'Cauchas leucocerella', 'Wijnegem', 'Catoptria petrificella', 'Laodamia faecella', 'Cauchas rufifrontella', 'Capua vulgana', 'Elachista exactella', 'FontShop', 'Hellinsia osteodactyla', 'Scoparia ingratella', 'Agriphila poliellus', 'Pyropteron triannuliformis', 'Stigmella paradoxa', 'Croker', 'Scirpophaga praelata', 'Udea inquinatalis', 'Calyciphora albodactylus', 'Evergestis aenealis', 'Semioscopis strigulana', 'Eupithecia ochridata', 'Epinotia mercuriana', 'Fourth constituency for French residents overseas', 'Lampronia luzella', 'Corticivora piniana', 'Pyralis regalis', 'Singapore Treaty on the Law of Trademarks', 'Anchinia daphnella', 'Electrabel', 'Chamaesphecia leucopsiformis', 'Depressaria libanotidella', 'Arichanna melanaria', 'Epiblema graphana', 'STEF', 'Pyrausta aerealis', 'Dichomeris juniperella', 'Cychrus caraboides', 'Phycitodes lacteella', 'Nemophora prodigellus', 'Supercar Challenge', 'Agonum sexpunctatum']","['32988713', '35096567', '34514762', '4170', '28060095', '20707438', '8017865', '12086167', '2390880', '54011025', '32148670', '26383965', '35135577', '35252053', '35252143', '35591602', '50841831', '41342733', '2014285', '3133636', '53999695', '26347469', '4910109', '26656102', '38841584', '35168420', '2989349', '32328195', '34057784', '53999694', '26601785', '22021983', '26601088', '34844494', '54056704', '15379867', '28789241', '35539197', '21948313', '25103553', '34286208', '35078021', '34514204', '20837404', '26682553', '26602187', '34984980', '12512283', '156145', '23641630', '23847075', '23609435', '33312294', '41288530', '43506483', '33602609', '34843691', '35079797', '45292830', '53206734']"
